160.000	0.000	50.000	50.000	69.920	70.188	0.000
161.000	0.000	50.000	50.000	70.120	70.157	0.000
162.000	0.000	50.000	50.000	70.230	70.168	0.000
163.000	0.000	50.000	50.000	70.110	70.176	0.000
164.000	0.000	50.000	50.000	70.370	70.197	0.000
165.000	0.000	50.000	50.000	70.480	70.255	0.000
166.000	0.000	50.000	50.000	70.270	70.289	0.000
167.000	0.000	50.000	50.000	70.550	70.323	0.000
168.000	0.000	50.000	50.000	70.460	70.371	0.000
169.000	0.000	50.000	50.000	70.490	70.401	0.000
170.000	0.000	50.000	50.000	70.540	70.434	0.000
171.000	0.000	50.000	50.000	70.340	70.442	0.000
172.000	0.000	50.000	50.000	70.120	70.402	0.000
173.000	0.000	50.000	50.000	70.280	70.364	0.000
174.000	0.000	50.000	50.000	70.150	70.337	0.000
175.000	0.000	50.000	50.000	70.310	70.320	0.000
176.000	0.000	50.000	50.000	70.170	70.309	0.000
177.000	0.000	50.000	50.000	69.760	70.239	0.000
178.000	0.000	50.000	50.000	70.020	70.168	0.000
179.000	0.000	50.000	50.000	70.110	70.152	0.000
180.000	0.000	50.000	50.000	70.040	70.141	0.000
181.000	0.000	50.000	50.000	70.040	70.126	0.000
182.000	0.000	50.000	50.000	70.280	70.140	0.000
183.000	0.000	50.000	50.000	70.410	70.193	0.000
184.000	0.000	50.000	50.000	70.410	70.249	0.000
185.000	0.000	50.000	50.000	70.380	70.289	0.000
186.000	0.000	50.000	50.000	70.250	70.302	0.000
187.000	0.000	50.000	50.000	70.240	70.296	0.000
188.000	0.000	50.000	50.000	70.460	70.315	0.000
189.000	0.000	50.000	50.000	70.460	70.355	0.000
190.000	0.000	50.000	50.000	70.410	70.380	0.000
191.000	0.000	50.000	50.000	70.250	70.376	0.000
192.000	0.000	50.000	50.000	70.210	70.350	0.000
193.000	0.000	50.000	50.000	70.410	70.348	0.000
194.000	0.000	50.000	50.000	70.260	70.352	0.000
195.000	0.000	50.000	50.000	70.170	70.328	0.000
196.000	0.000	50.000	50.000	70.110	70.293	0.000
197.000	0.000	50.000	50.000	70.190	70.268	0.000
198.000	0.000	50.000	50.000	70.180	70.256	0.000
199.000	0.000	50.000	50.000	70.140	70.242	0.000
200.000	0.000	50.000	50.000	70.100	70.222	0.000
201.000	0.000	50.000	50.000	70.170	70.209	0.000
202.000	0.000	50.000	50.000	70.160	70.206	0.000
203.000	0.000	50.000	50.000	69.970	70.182	0.000
204.000	0.000	50.000	50.000	69.930	70.137	0.000
205.000	0.000	50.000	50.000	69.910	70.095	0.000
206.000	0.000	50.000	50.000	69.880	70.057	0.000
207.000	0.000	50.000	50.000	69.750	70.010	0.000
208.000	0.000	50.000	50.000	69.580	69.939	0.000
209.000	0.000	50.000	50.000	69.600	69.868	0.000
210.000	0.000	50.000	50.000	69.770	69.834	0.000
211.000	0.000	50.000	50.000	69.620	69.810	0.000
212.000	0.000	50.000	50.000	69.800	69.794	0.000
213.000	0.000	50.000	50.000	69.730	69.795	0.000
214.000	0.000	50.000	50.000	69.880	69.804	0.000
215.000	0.000	50.000	50.000	69.820	69.821	0.000
216.000	0.000	50.000	50.000	70.210	69.872	0.000
217.000	0.000	50.000	50.000	69.910	69.921	0.000
218.000	0.000	50.000	50.000	69.930	69.928	0.000
219.000	0.000	50.000	50.000	70.020	69.945	0.000
220.000	0.000	50.000	50.000	70.040	69.971	0.000
221.000	0.000	50.000	50.000	70.030	69.993	0.000
222.000	0.000	50.000	50.000	69.930	69.997	0.000
223.000	0.000	50.000	50.000	70.070	70.005	0.000
224.000	0.000	50.000	50.000	70.040	70.023	0.000
225.000	0.000	50.000	50.000	70.130	70.044	0.000
226.000	0.000	50.000	50.000	69.910	70.045	0.000
227.000	0.000	50.000	50.000	70.050	70.038	0.000
228.000	0.000	50.000	50.000	70.230	70.068	0.000
229.000	0.000	50.000	50.000	70.020	70.088	0.000
230.000	0.000	50.000	50.000	70.050	70.083	0.000
231.000	0.000	50.000	50.000	70.200	70.099	0.000
232.000	0.000	50.000	50.000	70.390	70.150	0.000
233.000	0.000	50.000	50.000	70.210	70.191	0.000
234.000	0.000	50.000	50.000	70.140	70.194	0.000
235.000	0.000	50.000	50.000	70.060	70.180	0.000
236.000	0.000	50.000	50.000	69.890	70.141	0.000
237.000	0.000	50.000	50.000	69.850	70.087	0.000
238.000	0.000	50.000	50.000	69.790	70.034	0.000
239.000	0.000	50.000	50.000	69.910	70.000	0.000
240.000	0.000	50.000	50.000	70.190	70.018	0.000
241.000	0.000	50.000	50.000	70.120	70.056	0.000
242.000	0.000	50.000	50.000	70.130	70.078	0.000
243.000	0.000	50.000	50.000	69.950	70.077	0.000
244.000	0.000	50.000	50.000	69.930	70.053	0.000
245.000	0.000	50.000	50.000	69.960	70.036	0.000
246.000	0.000	50.000	50.000	70.010	70.031	0.000
247.000	0.000	50.000	50.000	69.970	70.029	0.000
248.000	0.000	50.000	50.000	70.080	70.035	0.000
249.000	0.000	50.000	50.000	69.930	70.035	0.000
250.000	0.000	50.000	50.000	70.620	70.096	0.000
251.000	0.000	50.000	50.000	70.890	70.251	0.000
252.000	0.000	50.000	50.000	70.890	70.401	0.000
253.000	0.000	50.000	50.000	70.800	70.508	0.000
254.000	0.000	50.000	50.000	70.840	70.585	0.000
255.000	0.000	50.000	50.000	71.020	70.670	0.000
256.000	0.000	50.000	50.000	71.050	70.759	0.000
257.000	0.000	50.000	50.000	71.270	70.856	0.000
258.000	0.000	50.000	50.000	71.220	70.950	0.000
259.000	0.000	50.000	50.000	71.180	71.013	0.000
260.000	0.000	50.000	50.000	71.110	71.050	0.000
261.000	0.000	50.000	50.000	70.800	71.036	0.000
262.000	0.000	50.000	50.000	70.460	70.952	0.000
263.000	0.000	50.000	50.000	70.470	70.850	0.000
264.000	0.000	50.000	50.000	70.860	70.815	0.000
265.000	0.000	50.000	50.000	70.870	70.834	0.000
266.000	0.000	50.000	50.000	70.910	70.853	0.000
267.000	0.000	50.000	50.000	70.930	70.875	0.000
268.000	0.000	50.000	50.000	70.910	70.892	0.000
269.000	0.000	50.000	50.000	70.810	70.892	0.000
270.000	0.000	50.000	50.000	70.650	70.863	0.000
271.000	0.000	50.000	50.000	70.580	70.814	0.000
272.000	0.000	50.000	50.000	70.860	70.800	0.000
273.000	0.000	50.000	50.000	70.720	70.805	0.000
274.000	0.000	50.000	50.000	70.600	70.780	0.000
275.000	0.000	50.000	50.000	70.490	70.734	0.000
276.000	0.000	50.000	50.000	70.650	70.704	0.000
277.000	0.000	50.000	50.000	70.700	70.705	0.000
278.000	0.000	50.000	50.000	70.800	70.722	0.000
279.000	0.000	50.000	50.000	70.990	70.768	0.000
280.000	0.000	50.000	50.000	70.980	70.824	0.000
281.000	0.000	50.000	50.000	70.890	70.856	0.000
282.000	0.000	50.000	50.000	71.000	70.883	0.000
283.000	0.000	50.000	50.000	70.790	70.893	0.000
284.000	0.000	50.000	50.000	70.930	70.892	0.000
285.000	0.000	50.000	50.000	70.890	70.903	0.000
286.000	0.000	50.000	50.000	70.880	70.906	0.000
287.000	0.000	50.000	50.000	70.780	70.896	0.000
288.000	0.000	50.000	50.000	70.690	70.867	0.000
289.000	0.000	50.000	50.000	70.450	70.808	0.000
290.000	0.000	50.000	50.000	70.450	70.734	0.000
291.000	0.000	70.000	50.000	70.450	70.678	0.000
292.000	0.000	70.000	70.000	70.360	70.624	0.000
293.000	0.000	70.000	70.000	70.250	70.559	0.000
294.000	0.000	70.000	70.000	70.210	70.492	0.000
295.000	0.000	70.000	70.000	70.190	70.434	0.000
296.000	0.000	70.000	70.000	70.420	70.412	0.000
297.000	0.000	70.000	70.000	70.620	70.443	0.000
298.000	0.000	70.000	70.000	70.760	70.506	0.000
299.000	0.000	70.000	70.000	70.730	70.566	0.000
300.000	0.000	70.000	70.000	70.740	70.611	0.000
301.000	0.000	70.000	70.000	70.470	70.617	0.000
302.000	0.000	70.000	70.000	70.350	70.578	0.000
303.000	0.000	70.000	70.000	70.400	70.539	0.000
304.165	0.000	70.000	70.000	70.560	70.533	0.000
305.000	0.000	70.000	70.000	70.550	70.545	0.000
306.000	0.000	70.000	70.000	70.410	70.537	0.000
307.000	0.000	70.000	70.000	70.540	70.530	0.000
308.000	0.000	70.000	70.000	70.670	70.554	0.000
309.000	0.000	70.000	70.000	70.750	70.596	0.000
310.000	0.000	70.000	70.000	70.870	70.651	0.000
311.000	0.000	70.000	70.000	70.990	70.721	0.000
312.000	0.000	70.000	70.000	70.900	70.778	0.000
313.000	0.000	70.000	70.000	70.790	70.800	0.000
314.000	0.000	70.000	70.000	71.010	70.830	0.000
315.000	0.000	70.000	70.000	71.000	70.876	0.000
316.000	0.000	70.000	70.000	70.990	70.910	0.000
317.000	0.000	70.000	70.000	70.990	70.935	0.000
318.000	0.000	70.000	70.000	71.130	70.970	0.000
319.000	0.000	70.000	70.000	70.980	70.996	0.000
320.000	0.000	70.000	70.000	71.130	71.017	0.000
321.000	0.000	70.000	70.000	71.540	71.095	0.000
322.000	0.000	70.000	70.000	71.590	71.208	0.000
323.000	0.000	70.000	70.000	71.710	71.314	0.000
324.000	0.000	70.000	70.000	71.830	71.423	0.000
325.000	0.000	70.000	70.000	71.900	71.530	0.000
326.000	0.000	70.000	70.000	72.040	71.636	0.000
327.000	0.000	70.000	70.000	72.340	71.767	0.000
328.000	0.000	70.000	70.000	72.580	71.930	0.000
329.000	0.000	70.000	70.000	72.420	72.065	0.000
330.000	0.000	70.000	70.000	72.480	72.159	0.000
331.000	0.000	70.000	70.000	72.580	72.249	0.000
332.000	0.000	70.000	70.000	72.530	72.325	0.000
333.000	0.000	70.000	70.000	72.460	72.370	0.000
334.000	0.000	70.000	70.000	72.500	72.402	0.000
335.000	0.000	70.000	70.000	72.550	72.437	0.000
336.000	0.000	70.000	70.000	72.840	72.502	0.000
337.000	0.000	70.000	70.000	72.940	72.596	0.000
338.000	0.000	70.000	70.000	72.930	72.680	0.000
339.000	0.000	70.000	70.000	72.890	72.739	0.000
340.000	0.000	70.000	70.000	72.900	72.781	0.000
341.122	0.000	70.000	70.000	72.710	72.794	0.000
342.000	0.000	70.000	70.000	72.780	72.790	0.000
343.000	0.000	70.000	70.000	72.890	72.807	0.000
344.000	0.000	70.000	70.000	73.000	72.846	0.000
345.000	0.000	70.000	70.000	73.110	72.900	0.000
346.000	0.000	70.000	70.000	73.270	72.972	0.000
347.000	0.000	70.000	70.000	73.490	73.071	0.000
348.000	0.000	70.000	70.000	73.580	73.182	0.000
349.000	0.000	70.000	70.000	73.830	73.307	0.000
350.000	0.000	70.000	70.000	73.930	73.443	0.000
351.000	0.000	70.000	70.000	74.150	73.584	0.000
352.000	0.000	70.000	70.000	74.060	73.708	0.000
353.000	0.000	70.000	70.000	74.190	73.809	0.000
354.000	0.000	70.000	70.000	74.180	73.901	0.000
355.000	0.000	70.000	70.000	74.060	73.958	0.000
356.000	0.000	70.000	70.000	74.070	73.989	0.000
357.000	0.000	70.000	70.000	74.090	74.017	0.000
358.000	0.000	70.000	70.000	74.200	74.053	0.000
359.000	0.000	70.000	70.000	74.480	74.125	0.000
360.000	0.000	70.000	70.000	74.750	74.242	0.000
361.000	0.000	70.000	70.000	75.000	74.392	0.000
362.000	0.000	70.000	70.000	75.160	74.554	0.000
363.000	0.000	70.000	70.000	75.250	74.707	0.000
364.000	0.000	70.000	70.000	75.480	74.862	0.000
365.000	0.000	70.000	70.000	75.500	75.011	0.000
366.000	0.000	70.000	70.000	75.510	75.129	0.000
367.000	0.000	70.000	70.000	75.490	75.220	0.000
368.000	0.000	70.000	70.000	75.780	75.321	0.000
369.000	0.000	70.000	70.000	75.490	75.399	0.000
370.000	0.000	70.000	70.000	75.820	75.464	0.000
371.000	0.000	70.000	70.000	75.820	75.551	0.000
372.000	0.000	70.000	70.000	75.780	75.615	0.000
373.000	0.000	70.000	70.000	75.740	75.655	0.000
374.000	0.000	70.000	70.000	75.670	75.674	0.000
375.000	0.000	70.000	70.000	75.600	75.673	0.000
376.000	0.000	70.000	70.000	75.810	75.687	0.000
377.000	0.000	70.000	70.000	76.070	75.752	0.000
378.000	0.000	70.000	70.000	76.000	75.823	0.000
379.000	0.000	70.000	70.000	75.800	75.848	0.000
380.000	0.000	70.000	70.000	75.790	75.843	0.000
381.000	0.000	70.000	70.000	75.470	75.803	0.000
382.000	0.000	70.000	70.000	75.710	75.763	0.000
383.000	0.000	70.000	70.000	75.930	75.783	0.000
384.000	0.000	70.000	70.000	76.100	75.843	0.000
385.000	0.000	70.000	70.000	76.120	75.910	0.000
386.000	0.000	70.000	70.000	75.960	75.947	0.000
387.000	0.000	70.000	70.000	76.320	75.998	0.000
388.000	0.000	70.000	70.000	76.190	76.063	0.000
389.000	0.000	70.000	70.000	76.370	76.119	0.000
390.000	0.000	70.000	70.000	76.330	76.179	0.000
391.000	0.000	70.000	70.000	76.180	76.204	0.000
392.000	0.000	70.000	70.000	76.240	76.213	0.000
393.000	0.000	70.000	70.000	76.180	76.220	0.000
394.000	0.000	70.000	70.000	76.170	76.217	0.000
395.000	0.000	70.000	70.000	76.370	76.237	0.000
396.000	0.000	70.000	70.000	76.680	76.309	0.000
397.000	0.000	70.000	70.000	77.040	76.440	0.000
398.000	0.000	70.000	70.000	77.040	76.583	0.000
399.014	0.000	70.000	70.000	77.170	76.707	0.000
400.000	0.000	70.000	70.000	77.070	76.808	0.000
401.000	0.000	70.000	70.000	77.600	76.934	0.000
402.000	0.000	70.000	70.000	77.700	77.102	0.000
403.000	0.000	70.000	70.000	77.500	77.222	0.000
404.000	0.000	70.000	70.000	77.410	77.282	0.000
405.000	0.000	70.000	70.000	77.500	77.328	0.000
406.000	0.000	70.000	70.000	77.780	77.406	0.000
407.000	0.000	70.000	70.000	77.870	77.508	0.000
408.000	0.000	70.000	70.000	78.210	77.635	0.000
409.000	0.000	70.000	70.000	78.540	77.809	0.000
410.000	0.000	70.000	70.000	78.440	77.969	0.000
411.000	0.000	70.000	70.000	78.850	78.129	0.000
412.000	0.000	70.000	70.000	79.170	78.334	0.000
413.000	0.000	70.000	70.000	79.040	78.515	0.000
414.000	0.000	70.000	70.000	79.220	78.661	0.000
415.000	0.000	70.000	70.000	79.100	78.781	0.000
416.000	0.000	70.000	70.000	79.020	78.851	0.000
417.000	0.000	70.000	70.000	78.680	78.859	0.000
418.000	0.000	70.000	70.000	79.090	78.873	0.000
419.000	0.000	70.000	70.000	79.030	78.923	0.000
420.000	0.000	70.000	70.000	79.100	78.962	0.000
421.000	0.000	70.000	70.000	79.090	79.000	0.000
422.000	0.000	70.000	70.000	79.170	79.037	0.000
423.000	0.000	70.000	70.000	79.300	79.089	0.000
424.000	0.000	70.000	70.000	79.360	79.151	0.000
425.000	0.000	70.000	70.000	79.460	79.217	0.000
426.000	0.000	70.000	70.000	79.740	79.311	0.000
427.000	0.000	70.000	70.000	80.020	79.447	0.000
428.000	0.000	70.000	70.000	79.980	79.579	0.000
429.000	0.000	70.000	70.000	80.030	79.682	0.000
430.000	0.000	70.000	70.000	80.030	79.768	0.000
431.000	0.000	70.000	70.000	79.750	79.804	0.000
432.000	0.000	70.000	70.000	79.740	79.798	0.000
433.000	0.000	70.000	70.000	79.720	79.791	0.000
434.000	0.000	70.000	70.000	80.230	79.840	0.000
435.000	0.000	70.000	70.000	80.080	79.919	0.000
436.000	0.000	70.000	70.000	80.180	79.974	0.000
437.000	0.000	70.000	70.000	80.380	80.051	0.000
438.000	0.000	70.000	70.000	80.530	80.150	0.000
439.000	0.000	70.000	70.000	80.620	80.253	0.000
440.000	0.000	70.000	70.000	80.560	80.337	0.000
441.000	0.000	70.000	70.000	80.500	80.388	0.000
442.000	0.000	70.000	70.000	80.720	80.446	0.000
443.000	0.000	70.000	70.000	80.780	80.522	0.000
444.000	0.000	70.000	70.000	80.710	80.580	0.000
445.000	0.000	70.000	70.000	81.000	80.650	0.000
446.000	0.000	70.000	70.000	81.010	80.738	0.000
447.000	0.000	70.000	70.000	80.950	80.800	0.000
448.000	0.000	70.000	70.000	81.100	80.859	0.000
449.000	0.000	70.000	70.000	80.750	80.882	0.000
450.000	0.000	70.000	70.000	80.570	80.840	0.000
451.000	0.000	70.000	70.000	80.510	80.781	0.000
452.000	0.000	70.000	70.000	80.530	80.730	0.000
453.000	0.000	70.000	70.000	80.970	80.743	0.000
454.000	0.000	70.000	70.000	81.010	80.806	0.000
455.000	0.000	70.000	70.000	81.310	80.894	0.000
456.000	0.000	70.000	70.000	81.400	81.005	0.000
457.000	0.000	70.000	70.000	81.310	81.092	0.000
458.000	0.000	70.000	70.000	81.200	81.137	0.000
459.000	0.000	70.000	70.000	80.990	81.135	0.000
460.000	0.000	70.000	70.000	80.780	81.087	0.000
461.000	0.000	70.000	70.000	80.850	81.034	0.000
462.000	0.000	70.000	70.000	81.130	81.032	0.000
463.000	0.000	70.000	70.000	81.290	81.080	0.000
464.000	0.000	70.000	70.000	80.920	81.094	0.000
465.000	0.000	70.000	70.000	81.120	81.086	0.000
466.000	0.000	70.000	70.000	81.150	81.105	0.000
467.000	0.000	70.000	70.000	81.110	81.119	0.000
468.000	0.000	70.000	70.000	81.170	81.131	0.000
469.000	0.000	70.000	70.000	81.020	81.131	0.000
470.000	0.000	70.000	70.000	81.090	81.122	0.000
471.000	0.000	70.000	70.000	81.160	81.131	0.000
472.000	0.000	70.000	70.000	81.150	81.145	0.000
473.000	0.000	70.000	70.000	81.230	81.163	0.000
474.000	0.000	70.000	70.000	81.100	81.171	0.000
475.000	0.000	70.000	70.000	81.190	81.174	0.000
476.000	0.000	70.000	70.000	81.190	81.185	0.000
477.000	0.000	70.000	70.000	81.050	81.179	0.000
478.000	0.000	70.000	70.000	81.120	81.166	0.000
479.136	0.000	70.000	70.000	81.280	81.182	0.000
480.000	0.000	70.000	70.000	81.470	81.233	0.000
481.000	0.000	70.000	70.000	81.310	81.276	0.000
482.000	0.000	70.000	70.000	81.300	81.291	0.000
483.000	0.000	70.000	70.000	81.310	81.302	0.000
484.000	0.000	70.000	70.000	80.970	81.274	0.000
485.000	0.000	70.000	70.000	81.090	81.227	0.000
486.000	0.000	70.000	70.000	81.050	81.200	0.000
487.000	0.000	70.000	70.000	81.100	81.180	0.000
488.000	0.000	70.000	70.000	81.070	81.167	0.000
489.000	0.000	70.000	70.000	81.360	81.186	0.000
490.000	0.000	70.000	70.000	81.600	81.260	0.000
491.000	0.000	70.000	70.000	81.970	81.386	0.000
492.000	0.000	70.000	70.000	81.960	81.524	0.000
493.000	0.000	70.000	70.000	81.790	81.611	0.000
494.000	0.000	70.000	70.000	81.840	81.665	0.000
495.000	0.000	70.000	70.000	82.050	81.736	0.000
496.000	0.000	70.000	70.000	82.130	81.824	0.000
497.000	0.000	70.000	70.000	82.080	81.895	0.000
498.000	0.000	70.000	70.000	81.870	81.921	0.000
499.000	0.000	70.000	70.000	81.850	81.916	0.000
